Date,Year,Month,CD_UF,Pop0_19_UF,state_index,pred.mean,pred.uci,pred.lci
2008-05-01,2008,5,12,324213,12,20.04854833088124,22.053403163969364,18.043693497793118
2008-06-01,2008,6,12,324213,12,6.785662511990575,7.464228763189633,6.107096260791517
2008-07-01,2008,7,12,324213,12,4.626588076357209,5.089246883992931,4.163929268721488
2008-08-01,2008,8,12,324213,12,5.243466486538171,5.767813135191989,4.719119837884354
2008-09-01,2008,9,12,324213,12,5.551905691628652,6.107096260791517,4.996715122465786
2008-10-01,2008,10,12,324213,12,13.879764229071629,15.267740651978793,12.491787806164465
2008-11-01,2008,11,12,324213,12,30.843920509048065,33.92831255995287,27.759528458143258
2008-12-01,2008,12,12,324213,12,55.82749612137699,61.4102457335147,50.244746509239306
2009-01-01,2009,1,12,324213,12,249.83575612328931,274.8193317356183,224.85218051096038
2009-02-01,2009,2,12,324213,12,552.1061771119604,607.3167948231564,496.89555940076434
2009-03-01,2009,3,12,324213,12,481.4735991462403,529.6209590608644,433.3262392316163
2009-04-01,2009,4,12,324213,12,132.93729739399714,146.23102713339688,119.64356765459745
2009-05-01,2009,5,12,324213,12,63.23003704354853,69.5530407479034,56.907033339193674
2009-06-01,2009,6,12,324213,12,25.29201481741941,27.821216299161353,22.76281333567747
2009-07-01,2009,7,12,324213,12,11.720689793438265,12.892758772782093,10.54862081409444
2009-08-01,2009,8,12,324213,12,12.337568203619226,13.57132502398115,11.103811383257304
2009-09-01,2009,9,12,324213,12,8.327858537442976,9.160644391187276,7.49507268369868
2009-10-01,2009,10,12,324213,12,17.581034690157395,19.339138159173135,15.822931221141657
2009-11-01,2009,11,12,324213,12,50.27559042974835,55.30314947272318,45.24803138677351
2009-12-01,2009,12,12,324213,12,112.88874906311591,124.1776239694275,101.59987415680432
2010-01-01,2010,1,12,324213,12,296.4100760919519,326.05108370114715,266.7690684827567
2010-02-01,2010,2,12,324213,12,802.5588116454306,882.8146928099738,722.3029304808875
2010-03-01,2010,3,12,324213,12,687.5109881466814,756.2620869613495,618.7598893320132
2010-04-01,2010,4,12,324213,12,276.66996696616116,304.3369636627773,249.00297026954505
2010-05-01,2010,5,12,324213,12,122.75880362601129,135.03468398861244,110.48292326341016
2010-06-01,2010,6,12,324213,12,59.22032737737228,65.14236011510953,53.29829463963506
2010-07-01,2010,7,12,324213,12,86.36297742533458,94.99927516786803,77.72667968280112
2010-08-01,2010,8,12,324213,12,38.2464614312196,42.07110757434156,34.42181528809764
2010-09-01,2010,9,12,324213,12,57.67813135191988,63.44594448711187,51.91031821672789
2010-10-01,2010,10,12,324213,12,86.67141663042506,95.33855829346757,78.00427496738256
2010-11-01,2010,11,12,324213,12,265.56615558290383,292.1227711411942,239.00954002461344
2010-12-01,2010,12,12,324213,12,514.7850332960122,566.2635366256134,463.306529966411
2011-01-01,2011,1,12,324213,12,733.7768689102535,807.1545558012788,660.3991820192281
2011-02-01,2011,2,12,324213,12,487.9508224531404,536.7459046984544,439.1557402078263
2011-03-01,2011,3,12,324213,12,349.15318016242406,384.0684981786665,314.23786214618167
2011-04-01,2011,4,12,324213,12,154.21960254524032,169.64156279976433,138.79764229071628
2011-05-01,2011,5,12,324213,12,38.86333984140056,42.74967382554062,34.97700585726051
2011-06-01,2011,6,12,324213,12,12.646007408709705,13.910608149580677,11.381406667838736
2011-07-01,2011,7,12,324213,12,4.93502728144769,5.42853000959246,4.441524553302921
2011-08-01,2011,8,12,324213,12,5.860344896719132,6.446379386391047,5.27431040704722
2011-09-01,2011,9,12,324213,12,5.243466486538171,5.767813135191989,4.719119837884354
2011-10-01,2011,10,12,324213,12,8.327858537442976,9.160644391187276,7.49507268369868
2011-11-01,2011,11,12,324213,12,5.551905691628652,6.107096260791517,4.996715122465786
2011-12-01,2011,12,12,324213,12,65.38911147918189,71.92802262710009,58.850200331263714
2012-01-01,2012,1,12,324213,12,18.506352305428837,20.356987535971722,16.655717074885953
2012-02-01,2012,2,12,324213,12,30.535481303957585,33.58902943435334,27.481933173561828
2012-03-01,2012,3,12,324213,12,20.04854833088124,22.053403163969364,18.043693497793118
2012-04-01,2012,4,12,324213,12,8.636297742533458,9.499927516786805,7.772667968280112
2012-05-01,2012,5,12,324213,12,6.477223306900093,7.124945637590103,5.829500976210085
2012-06-01,2012,6,12,324213,12,4.009709666176248,4.4106806327938735,3.608738699558624
2012-07-01,2012,7,12,324213,12,5.243466486538171,5.767813135191989,4.719119837884354
2012-08-01,2012,8,12,324213,12,2.1590744356333644,2.3749818791967012,1.943166992070028
2012-09-01,2012,9,12,324213,12,3.7012704610857674,4.071397507194345,3.3311434149771912
2012-10-01,2012,10,12,324213,12,7.094101717081054,7.803511888789161,6.384691545372949
2012-11-01,2012,11,12,324213,12,18.197913100338358,20.017704410372197,16.378121790304522
2012-12-01,2012,12,12,324213,12,45.64900235339113,50.21390258873025,41.08410211805203
2013-01-01,2013,1,12,324213,12,53.66842168574364,59.035263854317996,48.301579517169266
2013-02-01,2013,2,12,324213,12,54.2853000959246,59.71383010551706,48.85677008633213
2013-03-01,2013,3,12,324213,12,44.415245533029214,48.85677008633213,39.97372097972629
2013-04-01,2013,4,12,324213,12,14.49664263925259,15.946306903177849,13.046978375327333
2013-05-01,2013,5,12,324213,12,7.094101717081054,7.803511888789161,6.384691545372949
2013-06-01,2013,6,12,324213,12,6.477223306900093,7.124945637590103,5.829500976210085
2013-07-01,2013,7,12,324213,12,5.243466486538171,5.767813135191989,4.719119837884354
2013-08-01,2013,8,12,324213,12,1.2337568203619225,1.357132502398115,1.1103811383257303
2013-09-01,2013,9,12,324213,12,2.467513640723845,2.71426500479623,2.2207622766514605
2013-10-01,2013,10,12,324213,12,1.8506352305428837,2.0356987535971727,1.6655717074885956
2013-11-01,2013,11,12,324213,12,6.785662511990575,7.464228763189633,6.107096260791517
2013-12-01,2013,12,12,324213,12,5.860344896719132,6.446379386391047,5.27431040704722
2014-01-01,2014,1,12,324213,12,19.74010912579076,21.71412003836984,17.766098213211684
2014-02-01,2014,2,12,324213,12,16.655717074885953,18.321288782374552,14.99014536739736
2014-03-01,2014,3,12,324213,12,25.908893227600373,28.49978255036041,23.31800390484034
2014-04-01,2014,4,12,324213,12,37.93802222612912,41.73182444874203,34.1442200035162
2014-05-01,2014,5,12,324213,12,39.48021825158152,43.42824007673968,35.53219642642337
2014-06-01,2014,6,12,324213,12,44.723684738119694,49.19605321193166,40.251316264307725
2014-07-01,2014,7,12,324213,12,50.58402963483882,55.642432598322706,45.52562667135494
2014-08-01,2014,8,12,324213,12,213.74836912770309,235.1232060404734,192.3735322149328
2014-09-01,2014,9,12,324213,12,805.0263252861545,885.52895781477,724.523692757539
2014-10-01,2014,10,12,324213,12,865.4804094838887,952.0284504322776,778.9323685354998
2014-11-01,2014,11,12,324213,12,619.9628022318661,681.9590824550527,557.9665220086795
2014-12-01,2014,12,12,324213,12,333.4227807028096,366.7650587730906,300.08050263252863
2015-01-01,2015,1,12,324213,12,266.1830339930848,292.8013373923933,239.56473059377632
2015-02-01,2015,2,12,324213,12,172.1090764404882,189.31998408453705,154.8981687964394
2015-03-01,2015,3,12,324213,12,109.49591780712062,120.4455095878327,98.54632602640856
2015-04-01,2015,4,12,324213,12,30.535481303957585,33.58902943435334,27.481933173561828
2015-05-01,2015,5,12,324213,12,17.272595485066915,18.99985503357361,15.545335936560225
2015-06-01,2015,6,12,324213,12,14.188203434162109,15.607023777578322,12.769383090745897
2015-07-01,2015,7,12,324213,12,5.551905691628652,6.107096260791517,4.996715122465786
2015-08-01,2015,8,12,324213,12,2.775952845814326,3.0535481303957583,2.498357561232893
2015-09-01,2015,9,12,324213,12,5.243466486538171,5.767813135191989,4.719119837884354
2015-10-01,2015,10,12,324213,12,4.626588076357209,5.089246883992931,4.163929268721488
2015-11-01,2015,11,12,324213,12,8.636297742533458,9.499927516786805,7.772667968280112
2015-12-01,2015,12,12,324213,12,21.282305151243165,23.410535666367483,19.15407463611885
2016-01-01,2016,1,12,324213,12,34.54519097013383,37.99971006714722,31.09067187312045
2016-02-01,2016,2,12,324213,12,68.16506432499622,74.98157075749585,61.3485578924966
2016-03-01,2016,3,12,324213,12,32.07767732940999,35.28544506235099,28.869909596468993
2016-04-01,2016,4,12,324213,12,26.52577163778134,29.178348801559473,23.873194474003203
2016-05-01,2016,5,12,324213,12,9.5616153578049,10.51777689358539,8.60545382202441
2016-06-01,2016,6,12,324213,12,6.785662511990575,7.464228763189633,6.107096260791517
2016-07-01,2016,7,12,324213,12,7.710980127262016,8.482078139988218,6.9398821145358145
2016-08-01,2016,8,12,324213,12,3.0843920509048064,3.3928312559952873,2.775952845814326
2016-09-01,2016,9,12,324213,12,4.626588076357209,5.089246883992931,4.163929268721488
2016-10-01,2016,10,12,324213,12,4.318148871266729,4.7499637583934025,3.886333984140056
2016-11-01,2016,11,12,324213,12,8.327858537442976,9.160644391187276,7.49507268369868
2016-12-01,2016,12,12,324213,12,8.636297742533458,9.499927516786805,7.772667968280112
2017-01-01,2017,1,12,324213,12,24.36669720214797,26.803366922362766,21.930027481933177
2017-02-01,2017,2,12,324213,12,16.038838664704993,17.642722531175494,14.434954798234497
2017-03-01,2017,3,12,324213,12,22.516061971605087,24.7676681687656,20.26445577444458
2017-04-01,2017,4,12,324213,12,14.49664263925259,15.946306903177849,13.046978375327333
2017-05-01,2017,5,12,324213,12,11.720689793438265,12.892758772782093,10.54862081409444
2017-06-01,2017,6,12,324213,12,4.318148871266729,4.7499637583934025,3.886333984140056
2017-07-01,2017,7,12,324213,12,6.785662511990575,7.464228763189633,6.107096260791517
2017-08-01,2017,8,12,324213,12,3.0843920509048064,3.3928312559952873,2.775952845814326
2017-09-01,2017,9,12,324213,12,3.0843920509048064,3.3928312559952873,2.775952845814326
2017-10-01,2017,10,12,324213,12,12.029128998528746,13.23204189838162,10.826216098675872
2017-11-01,2017,11,12,324213,12,18.197913100338358,20.017704410372197,16.378121790304522
2017-12-01,2017,12,12,324213,12,26.83421084287182,29.517631927158998,24.150789758584633
2018-01-01,2018,1,12,324213,12,41.33085348212441,45.46393883033685,37.19776813391197
2018-02-01,2018,2,12,324213,12,37.93802222612912,41.73182444874203,34.1442200035162
2018-03-01,2018,3,12,324213,12,45.64900235339113,50.21390258873025,41.08410211805203
2018-04-01,2018,4,12,324213,12,28.067967663233738,30.874764429557118,25.261170896910368
2018-05-01,2018,5,12,324213,12,29.61016368868614,32.57118005755476,26.64914731981753
2018-06-01,2018,6,12,324213,12,17.272595485066915,18.99985503357361,15.545335936560225
2018-07-01,2018,7,12,324213,12,18.197913100338358,20.017704410372197,16.378121790304522
2018-08-01,2018,8,12,324213,12,19.43166992070028,21.37483691277031,17.488502928630254
2018-09-01,2018,9,12,324213,12,48.73339440429594,53.60673384472553,43.860054963866354
2018-10-01,2018,10,12,324213,12,125.84319567691611,138.42751524460772,113.25887610922449
2018-11-01,2018,11,12,324213,12,196.4757736426362,216.1233510068998,176.8281962783726
2018-12-01,2018,12,12,324213,12,108.87903939693966,119.76694333663364,97.99113545724569
2019-01-01,2019,1,12,324213,12,150.20989287906406,165.23088216697047,135.18890359115767
2019-02-01,2019,2,12,324213,12,112.88874906311591,124.1776239694275,101.59987415680432
2019-03-01,2019,3,12,324213,12,81.73638934897737,89.9100282838751,73.56275041407963
2019-04-01,2019,4,12,324213,12,51.50934725011027,56.6602819751213,46.35841252509924
2019-05-01,2019,5,12,324213,12,28.6848460734147,31.553330680756172,25.816361466073232
2019-06-01,2019,6,12,324213,12,13.26288581889067,14.589174400779736,11.936597237001601
2019-07-01,2019,7,12,324213,12,13.26288581889067,14.589174400779736,11.936597237001601
2019-08-01,2019,8,12,324213,12,17.581034690157395,19.339138159173135,15.822931221141657
2019-09-01,2019,9,12,324213,12,13.57132502398115,14.928457526379265,12.214192521583033
2019-10-01,2019,10,12,324213,12,64.46379386391045,70.9101732503015,58.0174144775194
2019-11-01,2019,11,12,324213,12,174.8850292863025,192.3735322149328,157.3965263576723
2019-12-01,2019,12,12,324213,12,166.55717074885956,183.2128878237455,149.90145367397358
2001-01-01,2001,1,13,1520807,13,138.01882816162737,151.8207109777901,124.21694534546462
2001-02-01,2001,2,13,1520807,13,136.44071864477215,150.08479050924936,122.79664678029494
2001-03-01,2001,3,13,1520807,13,56.08864241156176,61.697506652717934,50.47977817040558
2001-04-01,2001,4,13,1520807,13,19.72636896068995,21.699005856758944,17.753732064620955
2001-05-01,2001,5,13,1520807,13,13.742703709280667,15.116974080208731,12.368433338352599
2001-06-01,2001,6,13,1520807,13,5.3261196193862865,5.858731581324916,4.793507657447658
2001-07-01,2001,7,13,1520807,13,1.3808458272482964,1.5189304099731262,1.242761244523467
2001-08-01,2001,8,13,1520807,13,0.9205638848321976,1.0126202733154175,0.8285074963489778
2001-09-01,2001,9,13,1520807,13,1.0520730112367973,1.1572803123604771,0.9468657101131176
2001-10-01,2001,10,13,1520807,13,0.2630182528091993,0.2893200780901193,0.2367164275282794
2001-11-01,2001,11,13,1520807,13,0.789054758427598,0.8679602342703578,0.7101492825848382
2001-12-01,2001,12,13,1520807,13,4.931592240172487,5.424751464189736,4.438433016155239
2002-01-01,2002,1,13,1520807,13,2.6301825280919933,2.8932007809011924,2.3671642752827937
2002-02-01,2002,2,13,1520807,13,7.82479302107368,8.607272323181048,7.042313718966312
2002-03-01,2002,3,13,1520807,13,7.298756515455282,8.02863216700081,6.568880863909754
2002-04-01,2002,4,13,1520807,13,3.87951922893569,4.267471151829259,3.4915673060421213
2002-05-01,2002,5,13,1520807,13,1.2493367008436969,1.3742703709280666,1.1244030307593271
2002-06-01,2002,6,13,1520807,13,1.3150912640459966,1.4466003904505962,1.1835821376413969
2002-07-01,2002,7,13,1520807,13,0.789054758427598,0.8679602342703578,0.7101492825848382
2002-08-01,2002,8,13,1520807,13,1.8411277696643953,2.025240546630835,1.6570149926979556
2002-09-01,2002,9,13,1520807,13,1.4466003904505962,1.5912604294956563,1.3019403514055368
2002-10-01,2002,10,13,1520807,13,0.6575456320229983,0.7233001952252981,0.5917910688206984
2002-11-01,2002,11,13,1520807,13,3.090464470508092,3.3995109175589016,2.781418023457283
2002-12-01,2002,12,13,1520807,13,1.6438640800574957,1.8082504880632457,1.4794776720517462
2003-01-01,2003,1,13,1520807,13,6.575456320229983,7.233001952252983,5.917910688206985
2003-02-01,2003,2,13,1520807,13,11.83582137641397,13.01940351405537,10.652239238772573
2003-03-01,2003,3,13,1520807,13,16.635904490181858,18.299494939200045,14.972314041163674
2003-04-01,2003,4,13,1520807,13,14.466003904505962,15.91260429495656,13.019403514055368
2003-05-01,2003,5,13,1520807,13,17.753732064620955,19.52910527108305,15.97835885815886
2003-06-01,2003,6,13,1520807,13,8.548093216298978,9.402902537928876,7.69328389466908
2003-07-01,2003,7,13,1520807,13,5.2603650561839865,5.786401561802385,4.734328550565587
2003-08-01,2003,8,13,1520807,13,2.1041460224735946,2.3145606247209543,1.8937314202262352
2003-09-01,2003,9,13,1520807,13,1.3150912640459966,1.4466003904505962,1.1835821376413969
2003-10-01,2003,10,13,1520807,13,0.8548093216298979,0.9402902537928877,0.7693283894669081
2003-11-01,2003,11,13,1520807,13,1.0520730112367973,1.1572803123604771,0.9468657101131176
2003-12-01,2003,12,13,1520807,13,2.5644279648896937,2.820870761378663,2.307985168400724
2004-01-01,2004,1,13,1520807,13,3.3534827233172915,3.6888309956490204,3.018134450985562
2004-02-01,2004,2,13,1520807,13,4.471310297756388,4.918441327532028,4.02417926798075
2004-03-01,2004,3,13,1520807,13,4.076782918542589,4.484461210396849,3.669104626688331
2004-04-01,2004,4,13,1520807,13,3.3534827233172915,3.6888309956490204,3.018134450985562
2004-05-01,2004,5,13,1520807,13,3.87951922893569,4.267471151829259,3.4915673060421213
2004-06-01,2004,6,13,1520807,13,1.117827574439097,1.229610331883007,1.0060448169951874
2004-07-01,2004,7,13,1520807,13,2.235655148878194,2.459220663766014,2.012089633990375
2004-08-01,2004,8,13,1520807,13,1.4466003904505962,1.5912604294956563,1.3019403514055368
2004-09-01,2004,9,13,1520807,13,0.4602819424160988,0.5063101366577087,0.4142537481744889
2004-10-01,2004,10,13,1520807,13,0.789054758427598,0.8679602342703578,0.7101492825848382
2004-11-01,2004,11,13,1520807,13,1.0520730112367973,1.1572803123604771,0.9468657101131176
2004-12-01,2004,12,13,1520807,13,0.9205638848321976,1.0126202733154175,0.8285074963489778
2005-01-01,2005,1,13,1520807,13,1.6438640800574957,1.8082504880632457,1.4794776720517462
2005-02-01,2005,2,13,1520807,13,2.3671642752827937,2.6038807028110735,2.1304478477545143
2005-03-01,2005,3,13,1520807,13,4.405555734554088,4.8461113080094975,3.9650001610986805
2005-04-01,2005,4,13,1520807,13,4.800083113767887,5.280091425144677,4.320074802391099
2005-05-01,2005,5,13,1520807,13,3.87951922893569,4.267471151829259,3.4915673060421213
2005-06-01,2005,6,13,1520807,13,2.1699005856758946,2.386890644243484,1.952910527108305
2005-07-01,2005,7,13,1520807,13,1.7753732064620953,1.9529105271083051,1.5978358858158859
2005-08-01,2005,8,13,1520807,13,0.7233001952252981,0.7956302147478281,0.6509701757027684
2005-09-01,2005,9,13,1520807,13,0.4602819424160988,0.5063101366577087,0.4142537481744889
2005-10-01,2005,10,13,1520807,13,0.0,0.0,0.0
2005-11-01,2005,11,13,1520807,13,0.13150912640459966,0.14466003904505964,0.1183582137641397
2005-12-01,2005,12,13,1520807,13,0.32877281601149916,0.36165009761264905,0.2958955344103492
2006-01-01,2006,1,13,1520807,13,1.8411277696643953,2.025240546630835,1.6570149926979556
2006-02-01,2006,2,13,1520807,13,2.301409712080494,2.5315506832885437,2.0712687408724446
2006-03-01,2006,3,13,1520807,13,4.076782918542589,4.484461210396849,3.669104626688331
2006-04-01,2006,4,13,1520807,13,2.761691654496593,3.0378608199462525,2.485522489046934
2006-05-01,2006,5,13,1520807,13,1.3808458272482964,1.5189304099731262,1.242761244523467
